timestamp, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], temperature.gpu, clocks_event_reasons.active
2026/09/12 04:37:31.024, 2190 MHz, 15.06 W, 22 %, 56, 0x0000000000000000
2026/09/12 04:37:31.224, 2190 MHz, 15.06 W, 32 %, 56, 0x0000000000000000
2026/09/12 04:37:31.424, 2190 MHz, 15.06 W, 32 %, 56, 0x0000000000000000
2026/09/12 04:37:31.625, 2190 MHz, 16.01 W, 32 %, 56, 0x0000000000000000
2026/09/12 04:37:31.825, 2190 MHz, 16.01 W, 32 %, 56, 0x0000000000000000
2026/09/12 04:37:32.025, 2190 MHz, 16.92 W, 40 %, 57, 0x0000000000000000
2026/09/12 04:37:32.225, 2190 MHz, 16.92 W, 40 %, 57, 0x0000000000000000
2026/09/12 04:37:32.425, 2190 MHz, 16.92 W, 40 %, 57, 0x0000000000000000
2026/09/12 04:37:32.625, 2190 MHz, 17.33 W, 40 %, 56, 0x0000000000000000
2026/09/12 04:37:32.826, 2190 MHz, 17.33 W, 40 %, 56, 0x0000000000000000
2026/09/12 04:37:33.026, 2190 MHz, 17.56 W, 43 %, 56, 0x0000000000000000
2026/09/12 04:37:33.226, 2190 MHz, 17.56 W, 43 %, 56, 0x0000000000000000
2026/09/12 04:37:33.426, 2190 MHz, 17.56 W, 43 %, 56, 0x0000000000000000
2026/09/12 04:37:33.626, 2190 MHz, 18.08 W, 43 %, 57, 0x0000000000000000
2026/09/12 04:37:33.827, 2190 MHz, 18.08 W, 43 %, 57, 0x0000000000000000
2026/09/12 04:37:34.027, 2190 MHz, 18.45 W, 53 %, 57, 0x0000000000000000
2026/09/12 04:37:34.227, 2190 MHz, 18.45 W, 53 %, 57, 0x0000000000000000
2026/09/12 04:37:34.427, 2190 MHz, 18.45 W, 53 %, 57, 0x0000000000000000
2026/09/12 04:37:34.628, 2190 MHz, 18.44 W, 53 %, 57, 0x0000000000000000
2026/09/12 04:37:34.828, 2190 MHz, 18.44 W, 53 %, 57, 0x0000000000000000
2026/09/12 04:37:35.028, 2190 MHz, 18.05 W, 47 %, 56, 0x0000000000000000
2026/09/12 04:37:35.228, 2190 MHz, 18.05 W, 47 %, 56, 0x0000000000000000
2026/09/12 04:37:35.429, 2190 MHz, 18.05 W, 47 %, 56, 0x0000000000000000
2026/09/12 04:37:35.629, 2190 MHz, 18.03 W, 47 %, 57, 0x0000000000000000
