timestamp, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], temperature.gpu, clocks_event_reasons.active
2026/09/12 05:49:52.214, 2190 MHz, 18.37 W, 50 %, 55, 0x0000000000000000
2026/09/12 05:49:52.415, 2190 MHz, 19.08 W, 50 %, 55, 0x0000000000000000
2026/09/12 05:49:52.615, 2190 MHz, 19.08 W, 50 %, 55, 0x0000000000000000
2026/09/12 05:49:52.815, 2190 MHz, 19.73 W, 58 %, 56, 0x0000000000000000
2026/09/12 05:49:53.016, 2190 MHz, 19.73 W, 58 %, 56, 0x0000000000000000
2026/09/12 05:49:53.216, 2190 MHz, 19.73 W, 58 %, 56, 0x0000000000000000
2026/09/12 05:49:53.416, 2190 MHz, 21.63 W, 58 %, 57, 0x0000000000000000
2026/09/12 05:49:53.616, 2190 MHz, 21.63 W, 58 %, 57, 0x0000000000000000
2026/09/12 05:49:53.816, 2190 MHz, 24.03 W, 86 %, 56, 0x0000000000000000
2026/09/12 05:49:54.016, 2190 MHz, 24.03 W, 86 %, 56, 0x0000000000000000
2026/09/12 05:49:54.217, 2190 MHz, 24.03 W, 86 %, 56, 0x0000000000000000
2026/09/12 05:49:54.417, 2190 MHz, 25.09 W, 86 %, 57, 0x0000000000000000
2026/09/12 05:49:54.617, 2190 MHz, 25.09 W, 86 %, 57, 0x0000000000000000
2026/09/12 05:49:54.817, 2190 MHz, 25.17 W, 87 %, 56, 0x0000000000000000
2026/09/12 05:49:55.017, 2190 MHz, 25.17 W, 87 %, 56, 0x0000000000000000
2026/09/12 05:49:55.218, 2190 MHz, 25.17 W, 87 %, 56, 0x0000000000000000
2026/09/12 05:49:55.418, 2190 MHz, 25.12 W, 87 %, 57, 0x0000000000000000
2026/09/12 05:49:55.618, 2190 MHz, 25.12 W, 87 %, 57, 0x0000000000000000
2026/09/12 05:49:55.819, 2190 MHz, 25.10 W, 86 %, 57, 0x0000000000000000
2026/09/12 05:49:56.019, 2190 MHz, 25.10 W, 86 %, 57, 0x0000000000000000
2026/09/12 05:49:56.219, 2190 MHz, 25.10 W, 86 %, 57, 0x0000000000000000
2026/09/12 05:49:56.419, 2190 MHz, 24.71 W, 86 %, 55, 0x0000000000000000
2026/09/12 05:49:56.620, 2190 MHz, 24.71 W, 86 %, 55, 0x0000000000000000
2026/09/12 05:49:56.820, 2190 MHz, 24.86 W, 76 %, 58, 0x0000000000000000
2026/09/12 05:49:57.021, 2190 MHz, 24.86 W, 76 %, 58, 0x0000000000000000
2026/09/12 05:49:57.222, 2190 MHz, 24.86 W, 76 %, 58, 0x0000000000000000
2026/09/12 05:49:57.422, 2190 MHz, 26.00 W, 76 %, 57, 0x0000000000000000
2026/09/12 05:49:57.623, 2190 MHz, 26.00 W, 76 %, 57, 0x0000000000000000
2026/09/12 05:49:57.823, 2190 MHz, 25.81 W, 67 %, 58, 0x0000000000000000
2026/09/12 05:49:58.024, 2190 MHz, 25.81 W, 67 %, 58, 0x0000000000000000
2026/09/12 05:49:58.224, 2190 MHz, 25.81 W, 67 %, 58, 0x0000000000000000
2026/09/12 05:49:58.425, 2190 MHz, 24.87 W, 67 %, 57, 0x0000000000000000
2026/09/12 05:49:58.625, 2190 MHz, 24.87 W, 67 %, 57, 0x0000000000000000
2026/09/12 05:49:58.825, 2190 MHz, 25.79 W, 67 %, 56, 0x0000000000000000
2026/09/12 05:49:59.025, 2190 MHz, 25.79 W, 67 %, 56, 0x0000000000000000
2026/09/12 05:49:59.226, 2190 MHz, 25.79 W, 67 %, 56, 0x0000000000000000
2026/09/12 05:49:59.426, 2190 MHz, 26.55 W, 67 %, 57, 0x0000000000000000
2026/09/12 05:49:59.626, 2190 MHz, 26.55 W, 67 %, 57, 0x0000000000000000
2026/09/12 05:49:59.826, 2190 MHz, 25.71 W, 61 %, 56, 0x0000000000000000
2026/09/12 05:50:00.027, 2190 MHz, 25.71 W, 61 %, 56, 0x0000000000000000
2026/09/12 05:50:00.227, 2190 MHz, 25.71 W, 61 %, 56, 0x0000000000000000
2026/09/12 05:50:00.428, 2190 MHz, 20.93 W, 61 %, 55, 0x0000000000000000
2026/09/12 05:50:00.628, 2190 MHz, 20.93 W, 61 %, 55, 0x0000000000000000
2026/09/12 05:50:00.828, 2190 MHz, 16.69 W, 29 %, 56, 0x0000000000000000
2026/09/12 05:50:01.029, 2190 MHz, 16.69 W, 29 %, 56, 0x0000000000000000
2026/09/12 05:50:01.229, 2190 MHz, 16.69 W, 29 %, 56, 0x0000000000000000
2026/09/12 05:50:01.429, 2190 MHz, 16.30 W, 29 %, 55, 0x0000000000000000
2026/09/12 05:50:01.630, 2190 MHz, 16.30 W, 29 %, 55, 0x0000000000000000
2026/09/12 05:50:01.830, 2190 MHz, 16.39 W, 39 %, 56, 0x0000000000000000
2026/09/12 05:50:02.030, 2190 MHz, 16.39 W, 39 %, 56, 0x0000000000000000
2026/09/12 05:50:02.230, 2190 MHz, 16.39 W, 39 %, 56, 0x0000000000000000
2026/09/12 05:50:02.430, 2190 MHz, 16.94 W, 39 %, 55, 0x0000000000000000
2026/09/12 05:50:02.631, 2190 MHz, 16.94 W, 39 %, 55, 0x0000000000000000
2026/09/12 05:50:02.831, 2190 MHz, 17.24 W, 49 %, 56, 0x0000000000000000
2026/09/12 05:50:03.032, 2190 MHz, 17.24 W, 49 %, 56, 0x0000000000000000
2026/09/12 05:50:03.232, 2190 MHz, 17.24 W, 49 %, 56, 0x0000000000000000
2026/09/12 05:50:03.432, 2190 MHz, 17.87 W, 49 %, 56, 0x0000000000000000
2026/09/12 05:50:03.632, 2190 MHz, 17.87 W, 49 %, 56, 0x0000000000000000
2026/09/12 05:50:03.833, 2190 MHz, 18.26 W, 40 %, 56, 0x0000000000000000
2026/09/12 05:50:04.033, 2190 MHz, 18.26 W, 40 %, 56, 0x0000000000000000
2026/09/12 05:50:04.233, 2190 MHz, 18.26 W, 40 %, 56, 0x0000000000000000
2026/09/12 05:50:04.434, 2190 MHz, 18.28 W, 40 %, 56, 0x0000000000000000
2026/09/12 05:50:04.635, 2190 MHz, 18.28 W, 40 %, 56, 0x0000000000000000
2026/09/12 05:50:04.835, 2190 MHz, 22.83 W, 86 %, 57, 0x0000000000000000
2026/09/12 05:50:05.036, 2190 MHz, 22.83 W, 86 %, 57, 0x0000000000000000
2026/09/12 05:50:05.236, 2190 MHz, 22.83 W, 86 %, 57, 0x0000000000000000
2026/09/12 05:50:05.437, 2190 MHz, 26.89 W, 86 %, 57, 0x0000000000000000
2026/09/12 05:50:05.637, 2190 MHz, 26.89 W, 86 %, 57, 0x0000000000000000
2026/09/12 05:50:05.838, 2190 MHz, 26.41 W, 87 %, 58, 0x0000000000000000
2026/09/12 05:50:06.038, 2190 MHz, 26.41 W, 87 %, 58, 0x0000000000000000
2026/09/12 05:50:06.238, 2190 MHz, 26.41 W, 87 %, 58, 0x0000000000000000
2026/09/12 05:50:06.439, 2190 MHz, 26.61 W, 87 %, 57, 0x0000000000000000
2026/09/12 05:50:06.639, 2190 MHz, 26.61 W, 87 %, 57, 0x0000000000000000
2026/09/12 05:50:06.839, 2190 MHz, 23.38 W, 0 %, 56, 0x0000000000000000
2026/09/12 05:50:07.039, 2190 MHz, 23.38 W, 0 %, 56, 0x0000000000000000
2026/09/12 05:50:07.239, 2190 MHz, 23.38 W, 0 %, 56, 0x0000000000000000
2026/09/12 05:50:07.440, 2190 MHz, 15.35 W, 0 %, 55, 0x0000000000000000
2026/09/12 05:50:07.640, 2190 MHz, 15.35 W, 0 %, 55, 0x0000000000000000
2026/09/12 05:50:07.841, 2190 MHz, 10.41 W, 5 %, 55, 0x0000000000000000
