timestamp, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], temperature.gpu, clocks_event_reasons.active
2026/09/12 05:25:36.364, 2184 MHz, 19.54 W, 47 %, 54, 0x0000000000000000
2026/09/12 05:25:36.564, 2184 MHz, 18.90 W, 40 %, 55, 0x0000000000000000
2026/09/12 05:25:36.765, 2184 MHz, 18.90 W, 40 %, 55, 0x0000000000000000
2026/09/12 05:25:36.965, 2184 MHz, 18.90 W, 40 %, 55, 0x0000000000000000
2026/09/12 05:25:37.165, 2184 MHz, 19.34 W, 40 %, 55, 0x0000000000000000
2026/09/12 05:25:37.365, 2184 MHz, 19.34 W, 40 %, 55, 0x0000000000000000
2026/09/12 05:25:37.566, 2184 MHz, 19.34 W, 48 %, 55, 0x0000000000000000
2026/09/12 05:25:37.767, 2184 MHz, 19.34 W, 48 %, 55, 0x0000000000000000
2026/09/12 05:25:37.967, 2184 MHz, 19.34 W, 48 %, 55, 0x0000000000000000
2026/09/12 05:25:38.167, 2184 MHz, 18.43 W, 48 %, 55, 0x0000000000000000
2026/09/12 05:25:38.368, 2184 MHz, 18.43 W, 48 %, 55, 0x0000000000000000
2026/09/12 05:25:38.568, 2184 MHz, 17.21 W, 38 %, 55, 0x0000000000000000
2026/09/12 05:25:38.769, 2184 MHz, 17.21 W, 38 %, 55, 0x0000000000000000
2026/09/12 05:25:38.969, 2184 MHz, 17.21 W, 38 %, 55, 0x0000000000000000
2026/09/12 05:25:39.169, 2184 MHz, 17.92 W, 38 %, 55, 0x0000000000000000
2026/09/12 05:25:39.370, 2184 MHz, 17.92 W, 38 %, 55, 0x0000000000000000
2026/09/12 05:25:39.570, 2184 MHz, 18.15 W, 44 %, 55, 0x0000000000000000
2026/09/12 05:25:39.770, 2184 MHz, 18.15 W, 44 %, 55, 0x0000000000000000
2026/09/12 05:25:39.971, 2184 MHz, 18.15 W, 44 %, 55, 0x0000000000000000
2026/09/12 05:25:40.171, 2184 MHz, 17.95 W, 44 %, 56, 0x0000000000000000
2026/09/12 05:25:40.371, 2184 MHz, 17.95 W, 44 %, 56, 0x0000000000000000
2026/09/12 05:25:40.571, 2184 MHz, 20.35 W, 83 %, 57, 0x0000000000000000
2026/09/12 05:25:40.772, 2184 MHz, 20.35 W, 83 %, 57, 0x0000000000000000
2026/09/12 05:25:40.972, 2184 MHz, 20.35 W, 83 %, 57, 0x0000000000000000
2026/09/12 05:25:41.172, 2184 MHz, 24.23 W, 83 %, 57, 0x0000000000000000
2026/09/12 05:25:41.373, 2184 MHz, 24.23 W, 83 %, 57, 0x0000000000000000
2026/09/12 05:25:41.573, 2184 MHz, 26.19 W, 84 %, 57, 0x0000000000000000
2026/09/12 05:25:41.773, 2184 MHz, 26.19 W, 84 %, 57, 0x0000000000000000
2026/09/12 05:25:41.973, 2184 MHz, 26.19 W, 84 %, 57, 0x0000000000000000
2026/09/12 05:25:42.174, 2184 MHz, 26.26 W, 84 %, 57, 0x0000000000000000
2026/09/12 05:25:42.374, 2184 MHz, 26.26 W, 84 %, 57, 0x0000000000000000
2026/09/12 05:25:42.574, 2184 MHz, 26.38 W, 83 %, 57, 0x0000000000000000
2026/09/12 05:25:42.775, 2184 MHz, 26.38 W, 83 %, 57, 0x0000000000000000
2026/09/12 05:25:42.975, 2184 MHz, 26.38 W, 83 %, 57, 0x0000000000000000
2026/09/12 05:25:43.175, 2184 MHz, 26.32 W, 83 %, 57, 0x0000000000000000
2026/09/12 05:25:43.376, 2184 MHz, 26.32 W, 83 %, 57, 0x0000000000000000
2026/09/12 05:25:43.576, 2184 MHz, 26.64 W, 85 %, 56, 0x0000000000000000
2026/09/12 05:25:43.776, 2184 MHz, 26.64 W, 85 %, 56, 0x0000000000000000
2026/09/12 05:25:43.977, 2184 MHz, 26.64 W, 85 %, 56, 0x0000000000000000
2026/09/12 05:25:44.177, 2184 MHz, 26.70 W, 85 %, 57, 0x0000000000000000
2026/09/12 05:25:44.377, 2184 MHz, 26.70 W, 85 %, 57, 0x0000000000000000
2026/09/12 05:25:44.578, 2184 MHz, 26.25 W, 84 %, 57, 0x0000000000000000
2026/09/12 05:25:44.778, 2184 MHz, 26.25 W, 84 %, 57, 0x0000000000000000
2026/09/12 05:25:44.978, 2184 MHz, 26.25 W, 84 %, 57, 0x0000000000000000
2026/09/12 05:25:45.178, 2184 MHz, 26.29 W, 84 %, 58, 0x0000000000000000
2026/09/12 05:25:45.378, 2184 MHz, 26.29 W, 84 %, 58, 0x0000000000000000
2026/09/12 05:25:45.579, 2184 MHz, 26.96 W, 80 %, 58, 0x0000000000000000
2026/09/12 05:25:45.779, 2184 MHz, 26.96 W, 80 %, 58, 0x0000000000000000
2026/09/12 05:25:45.979, 2184 MHz, 26.96 W, 80 %, 58, 0x0000000000000000
2026/09/12 05:25:46.180, 2184 MHz, 24.14 W, 80 %, 56, 0x0000000000000000
2026/09/12 05:25:46.380, 2184 MHz, 24.14 W, 80 %, 56, 0x0000000000000000
2026/09/12 05:25:46.580, 2184 MHz, 18.14 W, 19 %, 55, 0x0000000000000000
2026/09/12 05:25:46.781, 2184 MHz, 18.14 W, 19 %, 55, 0x0000000000000000
2026/09/12 05:25:46.981, 2184 MHz, 18.14 W, 19 %, 55, 0x0000000000000000
2026/09/12 05:25:47.181, 2184 MHz, 15.22 W, 19 %, 56, 0x0000000000000000
2026/09/12 05:25:47.381, 2184 MHz, 15.22 W, 19 %, 56, 0x0000000000000000
2026/09/12 05:25:47.582, 2184 MHz, 16.16 W, 37 %, 56, 0x0000000000000000
2026/09/12 05:25:47.782, 2184 MHz, 16.16 W, 37 %, 56, 0x0000000000000000
2026/09/12 05:25:47.982, 2184 MHz, 16.16 W, 37 %, 56, 0x0000000000000000
2026/09/12 05:25:48.182, 2184 MHz, 16.96 W, 37 %, 56, 0x0000000000000000
2026/09/12 05:25:48.382, 2184 MHz, 16.96 W, 37 %, 56, 0x0000000000000000
2026/09/12 05:25:48.583, 2184 MHz, 17.95 W, 43 %, 56, 0x0000000000000000
2026/09/12 05:25:48.783, 2184 MHz, 17.95 W, 43 %, 56, 0x0000000000000000
2026/09/12 05:25:48.983, 2184 MHz, 17.95 W, 43 %, 56, 0x0000000000000000
2026/09/12 05:25:49.184, 2184 MHz, 18.26 W, 43 %, 56, 0x0000000000000000
2026/09/12 05:25:49.384, 2184 MHz, 18.26 W, 43 %, 56, 0x0000000000000000
2026/09/12 05:25:49.584, 2184 MHz, 17.81 W, 32 %, 56, 0x0000000000000000
2026/09/12 05:25:49.784, 2184 MHz, 17.81 W, 32 %, 56, 0x0000000000000000
2026/09/12 05:25:49.984, 2184 MHz, 17.81 W, 32 %, 56, 0x0000000000000000
2026/09/12 05:25:50.185, 2184 MHz, 18.08 W, 32 %, 56, 0x0000000000000000
2026/09/12 05:25:50.385, 2184 MHz, 18.08 W, 32 %, 56, 0x0000000000000000
2026/09/12 05:25:50.585, 2184 MHz, 18.50 W, 49 %, 56, 0x0000000000000000
2026/09/12 05:25:50.785, 2184 MHz, 18.50 W, 49 %, 56, 0x0000000000000000
2026/09/12 05:25:50.986, 2184 MHz, 18.50 W, 49 %, 56, 0x0000000000000000
2026/09/12 05:25:51.186, 2184 MHz, 18.89 W, 49 %, 56, 0x0000000000000000
2026/09/12 05:25:51.386, 2184 MHz, 18.89 W, 49 %, 56, 0x0000000000000000
2026/09/12 05:25:51.586, 2184 MHz, 18.70 W, 54 %, 56, 0x0000000000000000
2026/09/12 05:25:51.786, 2184 MHz, 18.70 W, 54 %, 56, 0x0000000000000000
2026/09/12 05:25:51.986, 2184 MHz, 18.70 W, 54 %, 56, 0x0000000000000000
